0, 0, 250000, 499997, -1, -1, -1, -1
1, 3.67565, 1471, 2863, -1, -1, -1, -1
2, 0.021437, 2105, 11493, -1, -1, -1, -1
3, 0.944668, 15063, 79336, 4.1776e+08, 19524.7, 0, -1
7, 1.13374, 1587, 8417, 3126.49, 9.0293, -1, -1
6, 0.0235118, 6735, 34178, 3126.49, 6.21816, -1, -1
7, 0.203575, 2810, 13953, 3126.49, 6.30492, -1, -1
8, 0.0715243, 2810, 13439, 620.245, 5.0013, -1, -1
9, 0.035032, 2810, 13439, 259.32, 4.50927, -1, -1
6, 0.011487, 5399, 25461, 259.32, 4.36617, -1, -1
7, 0.140696, 3308, 15723, 60.6572, 4.20399, -1, -1
8, 0.0861923, 3308, 15683, 60.6572, 4.1342, -1, -1
9, 0.0320972, 3308, 15683, 59.3136, 4.0115, -1, -1
6, 0.0118158, 5035, 23431, 59.3136, 4.06857, -1, -1
7, 0.0971457, 3407, 16225, 59.3136, 4.01025, -1, -1
8, 0.059997, 3407, 16218, 59.3136, 3.99261, -1, -1
9, 0.0294598, 3407, 16218, 51.6109, 3.93395, -1, -1
6, 0.011017, 4909, 22700, 51.6109, 4.00008, -1, -1
7, 0.0882553, 3478, 16578, 51.6109, 3.9495, -1, -1
8, 0.0580862, 3478, 16578, 51.6109, 3.94041, -1, -1
9, 0.0290161, 3478, 16578, 51.5627, 3.90512, -1, -1
6, 0.0226815, 9032, 44851, 39.3877, 4.19699, -1, -1
7, 0.236033, 5250, 26374, 16.0056, 3.94368, -1, -1
8, 0.189246, 5250, 26344, 16.0056, 3.89178, -1, -1
9, 0.0397328, 5250, 26344, 15.7957, 3.74657, -1, -1
6, 0.0177314, 7631, 37341, 15.7957, 3.8801, -1, -1
7, 0.324867, 5247, 26403, 15.7957, 3.75137, -1, -1
8, 0.10786, 5247, 26397, 15.7957, 3.73561, -1, -1
9, 0.0384306, 5247, 26397, 15.7957, 3.66909, -1, -1
6, 0.0172487, 6941, 34141, 23.0619, 3.82962, -1, -1
7, 0.154866, 5469, 27716, 9.28321, 3.70523, -1, -1
8, 0.10593, 5469, 27705, 9.28321, 3.69551, -1, -1
9, 0.03942, 5469, 27705, 9.28321, 3.64578, -1, -1
7, 0.123135, 5343, 27089, 9.28321, 3.64651, -1, -1
4, 3.5547, 5343, 27089, 9.28321, 3.64651, -1, -1
5, 0.0311091, 1441, 4414, 9.14091, 3.89042, -1, -1
-1, 8.22756, 1441, 4414, 9.14091, 3.89042, 0, 294
