8, 0.504469, 26836, 149815, 223.912, 3.70784, -1, -1
9, 0.463821, 26836, 149815, 223.912, 3.7076, -1, -1
6, 0.0814444, 27183, 150816, 223.912, 3.71115, -1, -1
7, 1.09779, 26834, 149803, 223.912, 3.70815, -1, -1
8, 0.607661, 26834, 149805, 223.912, 3.70812, -1, -1
9, 0.205271, 26834, 149805, 223.912, 3.70763, -1, -1
6, 0.115272, 27182, 150807, 223.912, 3.71046, -1, -1
7, 2.19004, 26841, 149842, 223.912, 3.70788, -1, -1
8, 0.941479, 26841, 149842, 223.912, 3.70786, -1, -1
9, 0.207337, 26841, 149842, 223.912, 3.70754, -1, -1
6, 0.079467, 27221, 151021, 223.912, 3.71292, -1, -1
7, 1.14488, 26847, 149876, 223.912, 3.7085, -1, -1
8, 0.524168, 26847, 149874, 223.912, 3.70829, -1, -1
9, 0.193826, 26847, 149874, 223.912, 3.70777, -1, -1
6, 0.0692214, 27226, 151043, 223.912, 3.71243, -1, -1
7, 1.13775, 26850, 149897, 223.912, 3.70802, -1, -1
8, 0.501999, 26850, 149898, 223.912, 3.70785, -1, -1
9, 0.194909, 26850, 149898, 223.912, 3.70724, -1, -1
6, 0.0798372, 27214, 150992, 223.912, 3.7115, -1, -1
7, 1.12813, 26860, 149953, 223.912, 3.70807, -1, -1
8, 0.505505, 26860, 149950, 223.912, 3.70804, -1, -1
9, 0.194786, 26860, 149950, 223.912, 3.70758, -1, -1
6, 0.080408, 27224, 151036, 223.912, 3.71172, -1, -1
7, 1.13845, 26857, 149935, 223.912, 3.70787, -1, -1
8, 0.501058, 26857, 149935, 223.912, 3.70777, -1, -1
9, 0.189479, 26857, 149935, 223.912, 3.70735, -1, -1
6, 0.0791174, 27224, 151036, 223.912, 3.71191, -1, -1
7, 1.09872, 26863, 149974, 223.912, 3.70838, -1, -1
8, 0.502962, 26863, 149966, 223.912, 3.70787, -1, -1
9, 0.189671, 26863, 149966, 216.119, 3.70724, -1, -1
6, 0.0805021, 27221, 151016, 216.119, 3.71099, -1, -1
7, 1.0973, 26865, 149980, 216.119, 3.70767, -1, -1
8, 0.502176, 26865, 149980, 216.119, 3.70748, -1, -1
9, 0.186051, 26865, 149980, 197.158, 3.70709, -1, -1
6, 0.0784371, 27222, 151015, 197.158, 3.71093, -1, -1
7, 1.11768, 26863, 149966, 197.158, 3.70785, -1, -1
8, 0.501949, 26863, 149966, 197.158, 3.70774, -1, -1
9, 0.184945, 26863, 149966, 197.158, 3.7072, -1, -1
6, 0.0792513, 27223, 151019, 197.158, 3.71118, -1, -1
7, 1.19582, 26863, 149967, 197.158, 3.70749, -1, -1
8, 0.501268, 26863, 149964, 197.158, 3.7073, -1, -1
9, 0.184384, 26863, 149964, 197.034, 3.70697, -1, -1
6, 0.0776325, 27224, 151025, 197.034, 3.71109, -1, -1
7, 1.11294, 26856, 149925, 197.034, 3.70755, -1, -1
8, 0.523898, 26856, 149925, 197.034, 3.70743, -1, -1
9, 0.183148, 26856, 149925, 197.034, 3.70701, -1, -1
6, 0.080562, 27229, 151049, 197.034, 3.7117, -1, -1
7, 1.53377, 26861, 149953, 197.034, 3.7075, -1, -1
8, 0.714313, 26861, 149955, 197.034, 3.7073, -1, -1
9, 0.182999, 26861, 149955, 190.714, 3.70697, -1, -1
6, 0.0797741, 27236, 151078, 190.714, 3.71218, -1, -1
7, 1.32972, 26866, 149979, 190.714, 3.70796, -1, -1
8, 0.505334, 26866, 149983, 190.714, 3.70776, -1, -1
9, 0.18228, 26866, 149983, 190.039, 3.70709, -1, -1
6, 0.0802481, 27247, 151135, 190.039, 3.71235, -1, -1
7, 1.13204, 26866, 149984, 190.039, 3.70777, -1, -1
8, 0.505432, 26866, 149979, 190.039, 3.70721, -1, -1
9, 0.176431, 26866, 149979, 189.856, 3.7069, -1, -1
6, 0.0806233, 27229, 151044, 189.856, 3.71117, -1, -1
7, 1.12582, 26864, 149972, 189.856, 3.70731, -1, -1
8, 0.493171, 26864, 149971, 189.856, 3.70724, -1, -1
9, 0.175696, 26864, 149971, 189.856, 3.70686, -1, -1
6, 0.078984, 27227, 151043, 189.856, 3.71098, -1, -1
7, 1.11119, 26869, 149999, 189.856, 3.70751, -1, -1
8, 0.541093, 26869, 149998, 189.856, 3.70728, -1, -1
9, 0.177636, 26869, 149998, 189.856, 3.70689, -1, -1
6, 0.0801748, 27224, 151026, 189.856, 3.71047, -1, -1
7, 1.09594, 26867, 149986, 189.856, 3.70717, -1, -1
8, 0.498964, 26867, 149987, 189.856, 3.70717, -1, -1
9, 0.175831, 26867, 149987, 189.856, 3.70691, -1, -1
6, 0.0808204, 27217, 150987, 189.856, 3.71004, -1, -1
7, 1.11068, 26867, 149985, 189.856, 3.70696, -1, -1
8, 0.501043, 26867, 149985, 189.856, 3.7069, -1, -1
9, 0.173163, 26867, 149985, 189.856, 3.7068, -1, -1
6, 0.0799456, 27212, 150961, 189.856, 3.70977, -1, -1
7, 1.1142, 26864, 149972, 189.856, 3.7069, -1, -1
8, 0.505536, 26864, 149970, 189.856, 3.70685, -1, -1
9, 0.192168, 26864, 149970, 189.143, 3.70677, -1, -1
6, 0.0794883, 27216, 150983, 189.143, 3.71022, -1, -1
7, 1.11894, 26865, 149975, 189.143, 3.70708, -1, -1
8, 0.503689, 26865, 149975, 189.143, 3.70688, -1, -1
9, 0.170993, 26865, 149975, 188.191, 3.70675, -1, -1
6, 0.0800906, 27209, 150949, 188.191, 3.70978, -1, -1
7, 1.09202, 26865, 149973, 188.191, 3.70721, -1, -1
8, 0.50162, 26865, 149973, 188.191, 3.70708, -1, -1
9, 0.171946, 26865, 149973, 186.381, 3.70686, -1, -1
6, 0.0766301, 27211, 150950, 186.381, 3.70944, -1, -1
7, 1.11308, 26865, 149971, 186.381, 3.70691, -1, -1
8, 0.497219, 26865, 149971, 186.381, 3.70683, -1, -1
9, 0.170581, 26865, 149971, 183.177, 3.7067, -1, -1
6, 0.0792533, 27206, 150928, 183.177, 3.70943, -1, -1
7, 1.09577, 26862, 149958, 183.177, 3.7068, -1, -1
8, 0.502712, 26862, 149958, 183.177, 3.70676, -1, -1
9, 0.176792, 26862, 149958, 182.651, 3.70667, -1, -1
6, 0.0810699, 27213, 150965, 182.651, 3.70985, -1, -1
7, 1.22254, 26863, 149963, 182.651, 3.70674, -1, -1
8, 0.502777, 26863, 149963, 182.651, 3.70666, -1, -1
9, 0.17109, 26863, 149963, 182.651, 3.70664, -1, -1
6, 0.0781605, 27210, 150951, 182.651, 3.70972, -1, -1
7, 1.13438, 26862, 149958, 182.651, 3.7068, -1, -1
8, 0.565736, 26862, 149958, 182.651, 3.70678, -1, -1
9, 0.210201, 26862, 149958, 182.651, 3.7067, -1, -1
6, 0.0815532, 27214, 150968, 182.651, 3.70977, -1, -1
7, 1.16068, 26866, 149978, 182.651, 3.70686, -1, -1
8, 0.502323, 26866, 149977, 182.651, 3.70674, -1, -1
9, 0.173202, 26866, 149977, 182.651, 3.70664, -1, -1
6, 0.080085, 27218, 150986, 182.651, 3.71014, -1, -1
7, 1.15179, 26866, 149979, 182.651, 3.70696, -1, -1
8, 0.50081, 26866, 149979, 182.651, 3.70684, -1, -1
9, 0.184739, 26866, 149979, 182.651, 3.70667, -1, -1
6, 0.0797124, 27223, 151015, 182.651, 3.71022, -1, -1
7, 1.1027, 26868, 149989, 182.651, 3.70687, -1, -1
8, 0.507355, 26868, 149988, 182.651, 3.70671, -1, -1
9, 0.17076, 26868, 149988, 182.651, 3.70667, -1, -1
6, 0.079365, 27226, 151031, 182.651, 3.71048, -1, -1
7, 1.28883, 26865, 149976, 182.651, 3.70732, -1, -1
8, 0.662815, 26865, 149976, 182.651, 3.70722, -1, -1
9, 0.201481, 26865, 149976, 182.651, 3.70688, -1, -1
6, 0.0779945, 27224, 151017, 182.651, 3.71025, -1, -1
7, 1.2017, 26868, 149988, 182.651, 3.7071, -1, -1
8, 0.791164, 26868, 149988, 182.651, 3.70701, -1, -1
9, 0.190785, 26868, 149988, 181.473, 3.70673, -1, -1
6, 0.0792078, 27218, 150989, 181.473, 3.71006, -1, -1
7, 1.20495, 26863, 149962, 181.473, 3.70693, -1, -1
8, 0.517075, 26863, 149961, 181.473, 3.70685, -1, -1
9, 0.176634, 26863, 149961, 180.546, 3.7067, -1, -1
