0, 0, 250002, 500000, -1, -1, -1, -1
1, 5.80679, 5545, 11046, -1, -1, -1, -1
2, 0.0464632, 6434, 38202, -1, -1, -1, -1
3, 1.78834, 24966, 135206, 5.79807e+11, 4.40414e+06, 1, -1
7, 2.52701, 5569, 32983, 1.63678e+06, 67.4603, -1, -1
3, 0.0183663, 5584, 33065, 1.63678e+06, 67.4201, 0, -1
6, 0.0455783, 14253, 79623, 1.63678e+06, 32.638, -1, -1
7, 0.72519, 7239, 41407, 1.63678e+06, 53.3663, -1, -1
8, 0.276339, 7239, 38090, 15505, 8.59507, -1, -1
9, 0.181261, 7239, 38090, 3980.88, 6.60413, -1, -1
6, 0.0299263, 11637, 60348, 3980.88, 5.74076, -1, -1
7, 0.648793, 7898, 41615, 126.632, 5.95454, -1, -1
8, 0.22187, 7898, 41152, 126.632, 5.68906, -1, -1
9, 0.155212, 7898, 41152, 86.6484, 5.46059, -1, -1
6, 0.026878, 10913, 55871, 86.6484, 5.13082, -1, -1
7, 0.446057, 8186, 42648, 86.6484, 5.37755, -1, -1
8, 0.171173, 8186, 42461, 84.6437, 5.29355, -1, -1
9, 0.142311, 8186, 42461, 69.3913, 5.19751, -1, -1
6, 0.0249551, 10476, 53128, 69.3913, 4.98899, -1, -1
7, 0.382126, 8302, 43061, 68.1854, 5.16545, -1, -1
8, 0.150585, 8302, 42960, 68.1854, 5.12348, -1, -1
9, 0.135891, 8302, 42960, 68.1854, 5.06404, -1, -1
6, 0.0243672, 10306, 51986, 68.1854, 4.90276, -1, -1
7, 0.349408, 8389, 43493, 68.1854, 5.04863, -1, -1
8, 0.146613, 8389, 43462, 68.1854, 5.03034, -1, -1
9, 0.129255, 8389, 43462, 68.1854, 4.99104, -1, -1
6, 0.0410937, 15970, 82445, 68.1854, 4.8143, -1, -1
7, 0.590183, 10514, 55850, 68.1854, 4.65808, -1, -1
8, 0.327972, 10514, 55598, 68.1854, 4.46538, -1, -1
9, 0.156208, 10514, 55598, 53.7652, 4.29712, -1, -1
6, 0.0318425, 13286, 68282, 53.7652, 4.27432, -1, -1
7, 0.399712, 10456, 55386, 53.7652, 4.29086, -1, -1
8, 0.212081, 10456, 55314, 53.7652, 4.23775, -1, -1
9, 0.149423, 10456, 55314, 53.7652, 4.15819, -1, -1
6, 0.0577815, 21340, 111819, 63.9413, 4.38978, -1, -1
7, 0.741929, 13797, 74938, 28.3929, 4.0977, -1, -1
8, 0.459304, 13797, 74714, 28.3929, 3.98653, -1, -1
9, 0.18257, 13797, 74714, 23.3562, 3.82882, -1, -1
6, 0.0441106, 17300, 90670, 23.3562, 3.91408, -1, -1
7, 0.466705, 13694, 74297, 23.3562, 3.83128, -1, -1
8, 0.27871, 13694, 74265, 23.3562, 3.81102, -1, -1
9, 0.17054, 13694, 74265, 23.3562, 3.74523, -1, -1
6, 0.0518679, 20384, 107964, 26.6378, 4.01319, -1, -1
7, 0.637988, 15504, 84447, 12.2986, 3.8171, -1, -1
8, 0.405555, 15504, 84350, 11.33, 3.78878, -1, -1
9, 0.187125, 15504, 84350, 9.57016, 3.70113, -1, -1
7, 0.553468, 15022, 81850, 9.57016, 3.69636, -1, -1
4, 13.1618, 15022, 81850, 9.57016, 3.69636, -1, -1
5, 0.113076, 7099, 26738, 8.54577, 3.76752, -1, -1
-1, 20.9348, 7099, 26738, 8.54577, 3.76752, 0, 304
